ccaa_code,ccaa_name,Edad,Periodo,Sexo,prob_mortalidad
18,Ceuta,10,2017,Mujeres,0.0
15,"Navarra, Comunidad Foral de",5,2011,Mujeres,0.0
18,Ceuta,1,2003,Mujeres,0.0
18,Ceuta,1,2005,Mujeres,0.0
19,Melilla,1,2018,Mujeres,0.0
11,Extremadura,5,2016,Mujeres,0.0
18,Ceuta,5,2001,Mujeres,0.0
18,Ceuta,5,2002,Mujeres,0.0
18,Ceuta,5,2003,Mujeres,0.0
18,Ceuta,5,2004,Mujeres,0.0
18,Ceuta,10,2002,Mujeres,0.0
15,"Navarra, Comunidad Foral de",10,2019,Hombres,0.0
15,"Navarra, Comunidad Foral de",10,2018,Hombres,0.0
19,Melilla,1,2016,Hombres,0.0
18,Ceuta,40,2000,Mujeres,0.0
11,Extremadura,1,2021,Mujeres,0.0
15,"Navarra, Comunidad Foral de",10,2008,Hombres,0.0
18,Ceuta,5,2007,Mujeres,0.0
19,Melilla,5,2009,Mujeres,0.0
19,Melilla,5,2008,Mujeres,0.0
04,"Balears, Illes",10,2000,Mujeres,0.0
15,"Navarra, Comunidad Foral de",5,2012,Mujeres,0.0
18,Ceuta,5,2005,Mujeres,0.0
15,"Navarra, Comunidad Foral de",10,1994,Hombres,0.0
18,Ceuta,5,2006,Mujeres,0.0
19,Melilla,5,2007,Mujeres,0.0
19,Melilla,5,2010,Mujeres,0.0
19,Melilla,35,2011,Mujeres,0.0
19,Melilla,35,2007,Mujeres,0.0
19,Melilla,35,2002,Mujeres,0.0
15,"Navarra, Comunidad Foral de",5,2004,Mujeres,0.0
18,Ceuta,1,2017,Mujeres,0.0
15,"Navarra, Comunidad Foral de",5,2001,Mujeres,0.0
15,"Navarra, Comunidad Foral de",5,2002,Mujeres,0.0
15,"Navarra, Comunidad Foral de",10,2016,Hombres,0.0
19,Melilla,5,2011,Mujeres,0.0
19,Melilla,5,2012,Mujeres,0.0
19,Melilla,5,2014,Mujeres,0.0
19,Melilla,5,2017,Mujeres,0.0
15,"Navarra, Comunidad Foral de",5,1996,Hombres,0.0
15,"Navarra, Comunidad Foral de",5,2011,Hombres,0.0
15,"Navarra, Comunidad Foral de",5,2009,Hombres,0.0
18,Ceuta,30,2011,Mujeres,0.0
19,Melilla,5,2018,Mujeres,0.0
19,Melilla,5,2019,Mujeres,0.0
19,Melilla,5,2020,Mujeres,0.0
19,Melilla,5,2021,Mujeres,0.0
11,Extremadura,5,2015,Mujeres,0.0
15,"Navarra, Comunidad Foral de",5,2006,Mujeres,0.0
15,"Navarra, Comunidad Foral de",5,2010,Mujeres,0.0
18,Ceuta,1,2006,Mujeres,0.0
12,Galicia,5,2014,Hombres,0.0
18,Ceuta,1,2013,Mujeres,0.0
18,Ceuta,1,2018,Mujeres,0.0
18,Ceuta,1,2012,Mujeres,0.0
18,Ceuta,1,2011,Mujeres,0.0
11,Extremadura,15,2018,Mujeres,0.0
03,"Asturias, Principado de",5,2023,Mujeres,0.0
18,Ceuta,1,2009,Mujeres,0.0
17,"Rioja, La",1,1999,Hombres,0.0
19,Melilla,1,2013,Hombres,0.0
18,Ceuta,1,1991,Mujeres,0.0
18,Ceuta,5,2022,Mujeres,0.0
18,Ceuta,5,2021,Mujeres,0.0
19,Melilla,40,2000,Mujeres,0.0
03,"Asturias, Principado de",1,2007,Mujeres,0.0
18,Ceuta,5,2000,Mujeres,0.0
18,Ceuta,25,2017,Mujeres,0.0
18,Ceuta,5,2015,Mujeres,0.0
18,Ceuta,5,2011,Mujeres,0.0
04,"Balears, Illes",15,2017,Mujeres,0.0
04,"Balears, Illes",15,2020,Mujeres,0.0
18,Ceuta,5,2010,Mujeres,0.0
18,Ceuta,10,2009,Mujeres,0.0
18,Ceuta,10,2008,Mujeres,0.0
18,Ceuta,10,2007,Mujeres,0.0
18,Ceuta,5,2020,Mujeres,0.0
18,Ceuta,10,2005,Mujeres,0.0
18,Ceuta,10,2003,Mujeres,0.0
19,Melilla,1,2011,Hombres,0.0
19,Melilla,1,2010,Hombres,0.0
19,Melilla,1,2009,Hombres,0.0
19,Melilla,1,2007,Hombres,0.0
17,"Rioja, La",1,2002,Hombres,0.0
06,Cantabria,1,2017,Mujeres,0.0
18,Ceuta,40,2019,Mujeres,0.0
18,Ceuta,35,1999,Mujeres,0.0
15,"Navarra, Comunidad Foral de",1,2021,Hombres,0.0
15,"Navarra, Comunidad Foral de",1,2023,Hombres,0.0
11,Extremadura,5,2011,Mujeres,0.0
03,"Asturias, Principado de",1,2015,Mujeres,0.0
03,"Asturias, Principado de",1,2018,Mujeres,0.0
03,"Asturias, Principado de",1,2023,Mujeres,0.0
04,"Balears, Illes",10,1999,Mujeres,0.0
06,Cantabria,1,2016,Mujeres,0.0
06,Cantabria,1,2018,Mujeres,0.0
18,Ceuta,1,2023,Mujeres,0.0
18,Ceuta,35,2004,Mujeres,0.0
18,Ceuta,30,2023,Mujeres,0.0
18,Ceuta,1,2014,Mujeres,0.0
18,Ceuta,5,1999,Mujeres,0.0
18,Ceuta,5,1998,Mujeres,0.0
18,Ceuta,5,1992,Mujeres,0.0
18,Ceuta,1,2015,Mujeres,0.0
18,Ceuta,35,2020,Mujeres,0.0
03,"Asturias, Principado de",5,2013,Mujeres,0.0
18,Ceuta,30,2018,Mujeres,0.0
18,Ceuta,30,2014,Mujeres,0.0
06,Cantabria,1,2020,Mujeres,0.0
03,"Asturias, Principado de",5,2017,Mujeres,0.0
10,Comunitat Valenciana,5,2009,Mujeres,1.6809e-05
12,Galicia,5,2020,Hombres,1.6997e-05
08,Castilla - La Mancha,10,2018,Hombres,1.7099e-05
10,Comunitat Valenciana,5,2020,Mujeres,1.7266e-05
08,Castilla - La Mancha,10,2021,Hombres,1.7289e-05
05,Canarias,10,2017,Hombres,1.7797e-05
08,Castilla - La Mancha,5,2019,Hombres,1.7930000000000003e-05
08,Castilla - La Mancha,5,2016,Mujeres,1.8044999999999997e-05
05,Canarias,5,2011,Hombres,1.8071e-05
16,País Vasco,5,2017,Hombres,1.8429000000000003e-05
16,País Vasco,5,2015,Mujeres,1.8997e-05
05,Canarias,5,2016,Mujeres,1.927e-05
16,País Vasco,5,2016,Mujeres,1.9447e-05
16,País Vasco,5,2012,Mujeres,1.9449e-05
07,Castilla y León,10,2022,Mujeres,1.9554e-05
07,Castilla y León,5,2020,Hombres,1.9609e-05
16,País Vasco,10,2023,Mujeres,1.9634e-05
16,País Vasco,5,2011,Mujeres,1.9651e-05
05,Canarias,10,2001,Mujeres,1.9685000000000002e-05
08,Castilla - La Mancha,10,2014,Mujeres,1.9817e-05
07,Castilla y León,10,2017,Mujeres,2.0014000000000002e-05
16,País Vasco,5,2021,Mujeres,2.0101999999999998e-05
05,Canarias,5,2014,Mujeres,2.0116e-05
07,Castilla y León,10,2016,Mujeres,2.0161999999999998e-05
12,Galicia,5,2006,Mujeres,2.0164000000000002e-05
12,Galicia,5,2021,Mujeres,2.0243e-05
16,País Vasco,5,2022,Hombres,2.1306e-05
14,"Murcia, Región de",5,2012,Hombres,2.1399000000000003e-05
14,"Murcia, Región de",5,2020,Hombres,2.1669000000000002e-05
14,"Murcia, Región de",5,2021,Hombres,2.1856e-05
16,País Vasco,1,2013,Hombres,2.2824e-05
14,"Murcia, Región de",5,2019,Mujeres,2.2845000000000002e-05
16,País Vasco,10,2009,Mujeres,2.3066e-05
14,"Murcia, Región de",10,2017,Mujeres,2.3935e-05
14,"Murcia, Región de",15,2020,Mujeres,2.4067000000000002e-05
14,"Murcia, Región de",10,2013,Mujeres,2.4624e-05
14,"Murcia, Región de",5,2018,Mujeres,2.4799e-05
05,Canarias,5,2023,Mujeres,2.5107000000000002e-05
16,País Vasco,10,2006,Mujeres,2.5262e-05
07,Castilla y León,1,2014,Hombres,2.6165e-05
12,Galicia,1,2021,Hombres,2.6563e-05
14,"Murcia, Región de",5,2007,Mujeres,2.6997e-05
02,Aragón,10,2019,Hombres,2.834e-05
02,Aragón,10,2018,Hombres,2.8512e-05
13,"Madrid, Comunidad de",10,2019,Mujeres,2.8541e-05
13,"Madrid, Comunidad de",5,2017,Mujeres,2.9016e-05
14,"Murcia, Región de",1,2018,Hombres,2.9218e-05
02,Aragón,10,2020,Hombres,2.9608e-05
14,"Murcia, Región de",5,2001,Mujeres,2.9682e-05
13,"Madrid, Comunidad de",5,2019,Mujeres,2.9703e-05
05,Canarias,1,2017,Hombres,2.9925e-05
04,"Balears, Illes",10,2020,Hombres,2.9983e-05
04,"Balears, Illes",10,2019,Hombres,3.0126e-05
13,"Madrid, Comunidad de",5,2020,Mujeres,3.0324e-05
10,Comunitat Valenciana,5,2015,Mujeres,3.0363e-05
02,Aragón,5,2013,Mujeres,3.0476e-05
02,Aragón,5,2022,Hombres,3.0612e-05
02,Aragón,5,2014,Mujeres,3.0644e-05
02,Aragón,10,2015,Hombres,3.0766e-05
13,"Madrid, Comunidad de",5,2010,Mujeres,3.0938e-05
02,Aragón,10,2016,Hombres,3.1135e-05
02,Aragón,5,2021,Hombres,3.1319e-05
12,Galicia,1,2023,Hombres,3.139e-05
11,Extremadura,10,2007,Hombres,3.1437e-05
02,Aragón,5,2020,Hombres,3.1516e-05
14,"Murcia, Región de",1,2018,Mujeres,3.1523e-05
11,Extremadura,5,1997,Mujeres,3.1991e-05
02,Aragón,5,2020,Mujeres,3.1998999999999996e-05
02,Aragón,5,2012,Mujeres,3.2072e-05
11,Extremadura,10,2005,Mujeres,3.2096e-05
02,Aragón,5,2023,Mujeres,3.2338999999999996e-05
04,"Balears, Illes",5,2023,Hombres,3.2726e-05
02,Aragón,5,2008,Hombres,3.2848e-05
04,"Balears, Illes",5,2013,Hombres,3.2956e-05
04,"Balears, Illes",5,2017,Mujeres,3.3719e-05
04,"Balears, Illes",5,2017,Hombres,3.3723e-05
11,Extremadura,5,2001,Mujeres,3.3814e-05
02,Aragón,5,2022,Mujeres,3.3848000000000005e-05
04,"Balears, Illes",10,2018,Mujeres,3.3883e-05
11,Extremadura,5,1999,Mujeres,3.389e-05
12,Galicia,5,2016,Hombres,3.4139e-05
02,Aragón,15,2016,Mujeres,3.427e-05
04,"Balears, Illes",5,2012,Mujeres,3.4563999999999996e-05
04,"Balears, Illes",10,2019,Mujeres,3.4565e-05
02,Aragón,5,2009,Mujeres,3.4566e-05
11,Extremadura,25,2020,Mujeres,3.4872e-05
02,Aragón,10,2014,Mujeres,3.5122e-05
02,Aragón,10,2012,Mujeres,3.52e-05
05,Canarias,1,2020,Mujeres,3.5258e-05
02,Aragón,5,2007,Hombres,3.5323e-05
04,"Balears, Illes",5,2009,Hombres,3.542e-05
05,Canarias,10,2021,Hombres,3.5470000000000004e-05
04,"Balears, Illes",5,2022,Mujeres,3.5505e-05
12,Galicia,10,2020,Mujeres,3.5617e-05
13,"Madrid, Comunidad de",5,2023,Hombres,3.5779e-05
11,Extremadura,5,2016,Hombres,3.5799999999999996e-05
05,Canarias,5,2013,Hombres,3.5871e-05
02,Aragón,15,2013,Mujeres,3.5894000000000006e-05
04,"Balears, Illes",10,2016,Mujeres,3.6006999999999996e-05
09,Cataluña,5,2018,Mujeres,3.6068999999999996e-05
02,Aragón,15,2014,Mujeres,3.6128000000000004e-05
05,Canarias,1,2023,Hombres,3.6299e-05
02,Aragón,10,2009,Mujeres,3.6484000000000005e-05
14,"Murcia, Región de",1,2021,Mujeres,3.6542e-05
11,Extremadura,5,2014,Hombres,3.6765e-05
04,"Balears, Illes",5,2023,Mujeres,3.6819999999999996e-05
04,"Balears, Illes",5,2019,Mujeres,3.6876e-05
02,Aragón,10,2008,Mujeres,3.6976e-05
11,Extremadura,5,2011,Hombres,3.7041999999999995e-05
04,"Balears, Illes",10,2012,Hombres,3.7109999999999995e-05
12,Galicia,5,2011,Mujeres,3.7118e-05
16,País Vasco,10,2022,Mujeres,3.7158999999999994e-05
04,"Balears, Illes",10,2015,Mujeres,3.7217e-05
04,"Balears, Illes",5,2009,Mujeres,3.7362e-05
05,Canarias,10,2018,Mujeres,3.7375e-05
16,País Vasco,20,2023,Mujeres,3.743e-05
08,Castilla - La Mancha,10,2010,Hombres,3.7477999999999996e-05
08,Castilla - La Mancha,5,2018,Mujeres,3.7629e-05
04,"Balears, Illes",10,2011,Mujeres,3.764e-05
02,Aragón,1,2012,Hombres,3.7902e-05
16,País Vasco,10,2017,Hombres,3.7939000000000004e-05
04,"Balears, Illes",15,2006,Mujeres,3.7967e-05
16,País Vasco,5,2019,Hombres,3.8011999999999995e-05
16,País Vasco,10,2020,Mujeres,3.8026e-05
04,"Balears, Illes",15,2010,Mujeres,3.8085e-05
11,Extremadura,15,2016,Mujeres,3.8117e-05
11,Extremadura,15,2023,Mujeres,3.8217000000000004e-05
11,Extremadura,10,2009,Mujeres,3.8254e-05
11,Extremadura,15,2021,Mujeres,3.8283e-05
16,País Vasco,5,2023,Hombres,3.8311e-05
12,Galicia,5,2010,Mujeres,3.8321e-05
11,Extremadura,5,2003,Mujeres,3.8387e-05
13,"Madrid, Comunidad de",10,2015,Mujeres,3.8466e-05
12,Galicia,5,2002,Hombres,3.8485e-05
02,Aragón,10,2002,Mujeres,3.8552000000000006e-05
11,Extremadura,10,2014,Mujeres,3.8554e-05
07,Castilla y León,5,2017,Hombres,3.8573000000000005e-05
11,Extremadura,5,2014,Mujeres,3.8602999999999996e-05
12,Galicia,5,2020,Mujeres,3.8753e-05
08,Castilla - La Mancha,5,2009,Mujeres,3.8814e-05
12,Galicia,10,2014,Mujeres,3.8862e-05
11,Extremadura,5,2020,Hombres,3.8888e-05
08,Castilla - La Mancha,10,2013,Mujeres,3.8891000000000004e-05
08,Castilla - La Mancha,15,2019,Mujeres,3.8986e-05
05,Canarias,10,2012,Mujeres,3.8993e-05
12,Galicia,5,2022,Mujeres,3.902e-05
12,Galicia,5,2023,Mujeres,3.9224e-05
05,Canarias,10,2010,Mujeres,3.9379e-05
13,"Madrid, Comunidad de",5,2008,Mujeres,3.9418e-05
16,País Vasco,20,2022,Mujeres,3.9449e-05
11,Extremadura,5,2006,Mujeres,3.9474e-05
07,Castilla y León,10,2014,Mujeres,3.9528e-05
02,Aragón,5,2004,Mujeres,3.9557e-05
04,"Balears, Illes",10,2009,Hombres,3.9578e-05
08,Castilla - La Mancha,5,2019,Mujeres,3.9793000000000003e-05
07,Castilla y León,5,2013,Mujeres,3.9806e-05
08,Castilla - La Mancha,15,2015,Mujeres,3.9809e-05
07,Castilla y León,5,2016,Mujeres,3.9926000000000004e-05
07,Castilla y León,10,2015,Mujeres,3.9957e-05
12,Galicia,10,2010,Mujeres,3.9960000000000004e-05
09,Cataluña,10,2012,Mujeres,3.9987e-05
06,Cantabria,30,2008,Mujeres,3.9993e-05
04,"Balears, Illes",10,2009,Mujeres,4.0009e-05
16,País Vasco,10,2014,Hombres,4.0084000000000005e-05
16,País Vasco,15,2020,Mujeres,4.0254e-05
04,"Balears, Illes",10,1996,Mujeres,4.0340000000000003e-05
05,Canarias,10,2009,Mujeres,4.0436e-05
04,"Balears, Illes",10,1998,Hombres,4.0443e-05
01,Andalucía,10,2023,Hombres,4.0495000000000004e-05
10,Comunitat Valenciana,5,2010,Mujeres,4.0569000000000004e-05
04,"Balears, Illes",15,2014,Mujeres,4.0626e-05
13,"Madrid, Comunidad de",5,2020,Hombres,4.0669999999999995e-05
14,"Murcia, Región de",10,2022,Hombres,4.0796e-05
16,País Vasco,10,2013,Hombres,4.0873e-05
11,Extremadura,10,2022,Mujeres,4.0969e-05
07,Castilla y León,10,2010,Mujeres,4.0978e-05
16,País Vasco,15,2019,Mujeres,4.1002e-05
04,"Balears, Illes",15,2011,Mujeres,4.1117e-05
02,Aragón,1,2020,Hombres,4.1252e-05
07,Castilla y León,10,2008,Mujeres,4.1577999999999994e-05
16,País Vasco,5,2022,Mujeres,4.1646e-05
05,Canarias,5,2019,Mujeres,4.1695999999999995e-05
09,Cataluña,5,2010,Mujeres,4.1986e-05
16,País Vasco,5,2023,Mujeres,4.2111000000000004e-05
14,"Murcia, Región de",5,2016,Hombres,4.2137e-05
13,"Madrid, Comunidad de",1,2020,Mujeres,4.2399e-05
14,"Murcia, Región de",10,2020,Hombres,4.2454e-05
14,"Murcia, Región de",5,2018,Hombres,4.2964000000000004e-05
14,"Murcia, Región de",5,2013,Hombres,4.3007e-05
05,Canarias,5,1999,Mujeres,4.3247e-05
04,"Balears, Illes",5,2006,Mujeres,4.3464e-05
14,"Murcia, Región de",10,2017,Hombres,4.3643e-05
13,"Madrid, Comunidad de",5,2005,Hombres,4.3672000000000005e-05
04,"Balears, Illes",5,2003,Hombres,4.3778999999999995e-05
11,Extremadura,5,2020,Mujeres,4.3797999999999996e-05
16,País Vasco,20,2018,Mujeres,4.3898e-05
14,"Murcia, Región de",25,2012,Mujeres,4.4102000000000006e-05
14,"Murcia, Región de",5,2017,Hombres,4.4347999999999996e-05
09,Cataluña,1,2019,Mujeres,4.4393e-05
04,"Balears, Illes",10,1994,Mujeres,4.4561e-05
10,Comunitat Valenciana,10,2019,Mujeres,4.4653e-05
14,"Murcia, Región de",5,2015,Mujeres,4.4819e-05
11,Extremadura,5,2019,Mujeres,4.4893000000000005e-05
05,Canarias,5,2020,Mujeres,4.5008e-05
05,Canarias,5,2018,Mujeres,4.5352e-05
02,Aragón,1,2017,Mujeres,4.5372999999999994e-05
13,"Madrid, Comunidad de",5,2019,Hombres,4.549e-05
12,Galicia,1,2010,Mujeres,4.5537e-05
03,"Asturias, Principado de",20,2014,Mujeres,4.5799e-05
11,Extremadura,5,2022,Mujeres,4.6051000000000003e-05
04,"Balears, Illes",1,2021,Hombres,4.6096999999999996e-05
14,"Murcia, Región de",5,2011,Mujeres,4.6206e-05
04,"Balears, Illes",5,2001,Mujeres,4.6237e-05
08,Castilla - La Mancha,1,2009,Mujeres,4.6291e-05
16,País Vasco,15,2015,Mujeres,4.6428e-05
04,"Balears, Illes",5,2003,Mujeres,4.649e-05
08,Castilla - La Mancha,5,2002,Mujeres,4.6649e-05
14,"Murcia, Región de",5,2010,Mujeres,4.6719e-05
03,"Asturias, Principado de",5,2016,Hombres,4.6763e-05
14,"Murcia, Región de",10,2014,Hombres,4.7034e-05
03,"Asturias, Principado de",5,2014,Hombres,4.728e-05
08,Castilla - La Mancha,1,2015,Hombres,4.7325e-05
06,Cantabria,10,1993,Hombres,4.7347e-05
16,País Vasco,10,1994,Mujeres,4.7394e-05
01,Andalucía,5,2017,Mujeres,4.7562e-05
03,"Asturias, Principado de",10,2020,Mujeres,4.7595999999999996e-05
15,"Navarra, Comunidad Foral de",20,1994,Mujeres,4.7597e-05
03,"Asturias, Principado de",10,2022,Mujeres,4.7627e-05
04,"Balears, Illes",5,1998,Mujeres,4.7629e-05
11,Extremadura,1,2003,Hombres,4.7780999999999995e-05
10,Comunitat Valenciana,10,2016,Mujeres,4.7906e-05
16,País Vasco,10,2008,Mujeres,4.7924000000000004e-05
03,"Asturias, Principado de",15,2008,Mujeres,4.7979e-05
11,Extremadura,1,2002,Hombres,4.812e-05
14,"Murcia, Región de",10,2016,Mujeres,4.8272e-05
09,Cataluña,10,2020,Mujeres,4.8369000000000004e-05
03,"Asturias, Principado de",5,2015,Mujeres,4.8441e-05
04,"Balears, Illes",5,1996,Mujeres,4.8788e-05
14,"Murcia, Región de",10,2015,Mujeres,4.9369999999999997e-05
03,"Asturias, Principado de",15,2021,Hombres,4.9451000000000005e-05
09,Cataluña,10,2020,Hombres,4.9511e-05
14,"Murcia, Región de",10,2012,Mujeres,4.9511e-05
16,País Vasco,10,2005,Mujeres,4.9699e-05
03,"Asturias, Principado de",5,2018,Mujeres,4.9706e-05
03,"Asturias, Principado de",10,2021,Mujeres,4.9891999999999996e-05
09,Cataluña,10,2018,Mujeres,4.9906e-05
10,Comunitat Valenciana,5,2021,Mujeres,4.9909e-05
07,Castilla y León,1,2011,Mujeres,4.9947e-05
10,Comunitat Valenciana,10,2014,Mujeres,4.9972e-05
12,Galicia,10,2021,Hombres,5.0066e-05
04,"Balears, Illes",5,1999,Mujeres,5.0119e-05
09,Cataluña,5,2008,Mujeres,5.0168e-05
03,"Asturias, Principado de",5,2016,Mujeres,5.0192e-05
13,"Madrid, Comunidad de",10,2010,Mujeres,5.0385e-05
14,"Murcia, Región de",10,2011,Mujeres,5.0736000000000003e-05
03,"Asturias, Principado de",5,2020,Mujeres,5.0854000000000005e-05
09,Cataluña,5,2020,Hombres,5.1340999999999995e-05
12,Galicia,5,2018,Hombres,5.1405e-05
13,"Madrid, Comunidad de",5,2009,Mujeres,5.1524000000000003e-05
15,"Navarra, Comunidad Foral de",30,2017,Mujeres,5.1665e-05
03,"Asturias, Principado de",10,2005,Mujeres,5.1667e-05
12,Galicia,1,2020,Hombres,5.1825999999999995e-05
03,"Asturias, Principado de",10,2014,Hombres,5.1853000000000007e-05
08,Castilla - La Mancha,5,2017,Hombres,5.2137000000000006e-05
01,Andalucía,5,2023,Hombres,5.2175e-05
12,Galicia,10,2021,Mujeres,5.2186000000000005e-05
12,Galicia,1,2018,Mujeres,5.2221999999999996e-05
04,"Balears, Illes",1,2021,Mujeres,5.2235e-05
13,"Madrid, Comunidad de",5,2021,Hombres,5.2458e-05
16,País Vasco,5,2003,Mujeres,5.2704e-05
16,País Vasco,10,2023,Hombres,5.2849e-05
16,País Vasco,1,2017,Mujeres,5.2918e-05
09,Cataluña,5,2005,Mujeres,5.296e-05
10,Comunitat Valenciana,10,2016,Hombres,5.2992e-05
03,"Asturias, Principado de",10,2004,Hombres,5.2993e-05
03,"Asturias, Principado de",5,2010,Mujeres,5.3004e-05
11,Extremadura,1,2014,Mujeres,5.326e-05
15,"Navarra, Comunidad Foral de",25,2009,Mujeres,5.3301000000000003e-05
08,Castilla - La Mancha,5,2011,Hombres,5.341e-05
01,Andalucía,5,2017,Hombres,5.3463999999999995e-05
14,"Murcia, Región de",10,2007,Mujeres,5.3478e-05
08,Castilla - La Mancha,5,2010,Hombres,5.3549e-05
10,Comunitat Valenciana,5,2014,Mujeres,5.3592e-05
01,Andalucía,5,2022,Mujeres,5.3613e-05
12,Galicia,10,2014,Hombres,5.3716e-05
12,Galicia,5,2016,Mujeres,5.3811e-05
12,Galicia,10,2019,Mujeres,5.3903e-05
10,Comunitat Valenciana,5,2020,Hombres,5.3924e-05
15,"Navarra, Comunidad Foral de",30,2016,Mujeres,5.3963e-05
12,Galicia,10,2015,Hombres,5.3992e-05
10,Comunitat Valenciana,10,2009,Mujeres,5.4002e-05
05,Canarias,5,2012,Hombres,5.4019e-05
03,"Asturias, Principado de",15,2019,Mujeres,5.4132e-05
10,Comunitat Valenciana,5,2011,Mujeres,5.4159999999999996e-05
15,"Navarra, Comunidad Foral de",5,2016,Hombres,5.4209e-05
11,Extremadura,1,2016,Hombres,5.4247e-05
16,País Vasco,5,2016,Hombres,5.433e-05
08,Castilla - La Mancha,10,2023,Mujeres,5.4354e-05
13,"Madrid, Comunidad de",5,2007,Mujeres,5.4427999999999995e-05
15,"Navarra, Comunidad Foral de",25,2010,Mujeres,5.4466e-05
03,"Asturias, Principado de",5,2022,Hombres,5.4524e-05
13,"Madrid, Comunidad de",10,2013,Mujeres,5.4539999999999996e-05
08,Castilla - La Mancha,10,2021,Mujeres,5.4638e-05
11,Extremadura,1,2015,Hombres,5.471e-05
15,"Navarra, Comunidad Foral de",10,1993,Mujeres,5.4749e-05
12,Galicia,5,2018,Mujeres,5.4779e-05
01,Andalucía,5,2014,Mujeres,5.4806000000000003e-05
08,Castilla - La Mancha,10,2020,Mujeres,5.4834000000000004e-05
07,Castilla y León,1,2015,Mujeres,5.4937e-05
06,Cantabria,10,1995,Hombres,5.4962999999999995e-05
15,"Navarra, Comunidad Foral de",10,2022,Mujeres,5.5001000000000004e-05
10,Comunitat Valenciana,5,2019,Hombres,5.5033e-05
14,"Murcia, Región de",5,2006,Mujeres,5.5122e-05
13,"Madrid, Comunidad de",5,2018,Hombres,5.5202000000000004e-05
16,País Vasco,10,2018,Hombres,5.5232e-05
03,"Asturias, Principado de",15,2011,Mujeres,5.5252000000000006e-05
08,Castilla - La Mancha,5,2015,Mujeres,5.5362e-05
05,Canarias,10,2012,Hombres,5.5472e-05
03,"Asturias, Principado de",10,2011,Mujeres,5.5559999999999997e-05
13,"Madrid, Comunidad de",5,2011,Mujeres,5.5627e-05
01,Andalucía,5,2016,Mujeres,5.564e-05
06,Cantabria,30,2018,Mujeres,5.5658e-05
12,Galicia,10,2008,Hombres,5.5707e-05
03,"Asturias, Principado de",15,2017,Mujeres,5.5972e-05
08,Castilla - La Mancha,5,2022,Hombres,5.6014e-05
14,"Murcia, Región de",1,2010,Mujeres,5.6043999999999994e-05
15,"Navarra, Comunidad Foral de",10,2017,Hombres,5.6114e-05
10,Comunitat Valenciana,10,2020,Hombres,5.6172e-05
14,"Murcia, Región de",5,1993,Hombres,5.6243000000000003e-05
03,"Asturias, Principado de",15,2014,Mujeres,5.6268e-05
16,País Vasco,10,2016,Hombres,5.6276e-05
11,Extremadura,1,2018,Mujeres,5.6325e-05
14,"Murcia, Región de",5,2003,Hombres,5.6396e-05
04,"Balears, Illes",25,2019,Mujeres,5.6411999999999995e-05
10,Comunitat Valenciana,5,2017,Mujeres,5.6572e-05
14,"Murcia, Región de",1,2011,Mujeres,5.6581e-05
08,Castilla - La Mancha,10,2018,Mujeres,5.66e-05
02,Aragón,10,1995,Mujeres,5.6695000000000005e-05
13,"Madrid, Comunidad de",10,2011,Mujeres,5.6726e-05
10,Comunitat Valenciana,10,2013,Hombres,5.6757e-05
03,"Asturias, Principado de",10,2007,Mujeres,5.6890000000000006e-05
05,Canarias,10,2016,Mujeres,5.6909e-05
07,Castilla y León,10,2023,Mujeres,5.6966e-05
15,"Navarra, Comunidad Foral de",25,2023,Mujeres,5.6977e-05
09,Cataluña,5,2019,Mujeres,5.7046e-05
11,Extremadura,10,2001,Hombres,5.7101e-05
12,Galicia,15,2018,Mujeres,5.724e-05
08,Castilla - La Mancha,5,2012,Mujeres,5.7252999999999995e-05
10,Comunitat Valenciana,5,2018,Mujeres,5.7282e-05
07,Castilla y León,5,2016,Hombres,5.7339e-05
15,"Navarra, Comunidad Foral de",10,2015,Hombres,5.7371e-05
15,"Navarra, Comunidad Foral de",5,2018,Mujeres,5.7387e-05
15,"Navarra, Comunidad Foral de",5,2020,Mujeres,5.7389e-05
16,País Vasco,10,1997,Mujeres,5.7396000000000004e-05
03,"Asturias, Principado de",5,2009,Mujeres,5.7425e-05
07,Castilla y León,5,2009,Hombres,5.7425999999999995e-05
07,Castilla y León,10,2013,Hombres,5.7430000000000004e-05
16,País Vasco,10,2019,Mujeres,5.7534e-05
01,Andalucía,5,2020,Hombres,5.7647e-05
03,"Asturias, Principado de",5,2001,Hombres,5.766e-05
14,"Murcia, Región de",10,1999,Mujeres,5.785e-05
12,Galicia,10,2016,Mujeres,5.8004e-05
16,País Vasco,5,2014,Mujeres,5.8075e-05
13,"Madrid, Comunidad de",15,2013,Mujeres,5.8126e-05
15,"Navarra, Comunidad Foral de",30,2018,Mujeres,5.8138000000000005e-05
07,Castilla y León,20,2022,Mujeres,5.821e-05
08,Castilla - La Mancha,5,2023,Hombres,5.8291e-05
10,Comunitat Valenciana,5,2019,Mujeres,5.8358e-05
08,Castilla - La Mancha,10,2012,Mujeres,5.838e-05
08,Castilla - La Mancha,10,2015,Mujeres,5.8389000000000006e-05
12,Galicia,10,2013,Mujeres,5.8443e-05
10,Comunitat Valenciana,5,2007,Hombres,5.8677e-05
01,Andalucía,10,2021,Mujeres,5.8862999999999995e-05
15,"Navarra, Comunidad Foral de",5,2013,Mujeres,5.8896999999999995e-05
16,País Vasco,5,2020,Hombres,5.8979999999999994e-05
07,Castilla y León,10,2018,Mujeres,5.9122e-05
